source,text,label
trt,"ADF'de ""Rekabet Çağında Kritik Ham Maddeler"" paneli düzenlendi",non-sarcastic
trt,Suriye Cumhurbaşkanı Şara'dan ADF'de barış ve diyalog vurgusu,non-sarcastic
trt,"Kırmızı bültenle aranan suç örgütü elebaşı, İstanbul'da yakalandı",non-sarcastic
trt,"Bakan Güler, Azerbaycanlı mevkidaşı Hasanov ile görüştü",non-sarcastic
trt,Diplomasinin kalbi Antalya'da atıyor,non-sarcastic
trt,"Bakan Göktaş, Filistin Başbakanı Mustafa ve eşiyle görüştü",non-sarcastic
trt,Antalya'da Gazze zirvesi,non-sarcastic
trt,"Cumhurbaşkanı Yardımcısı Yılmaz, KKTC Cumhurbaşkanı Tatar ile görüştü",non-sarcastic
trt,"Emine Erdoğan, Suriye Cumhurbaşkanının eşi Latife El Durubi ile görüştü",non-sarcastic
trt,İBB'ye yolsuzluk soruşturması: 101 şüpheliye ait 24 şirkete kayyım atandı,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Şara ile görüştü",non-sarcastic
trt,"Bakan Tunç: Yargımız, her zamankinden bağımsız ve tarafsızdır",non-sarcastic
trt,"Emine Erdoğan, BM Sürdürülebilir Kalkınma Çözümleri Ağı Başkanı Sachs ile görüştü",non-sarcastic
trt,Bahçeli: Terörsüz Türkiye vuslatının şafağı sökmelidir,non-sarcastic
trt,"Kosova Cumhurbaşkanı Osmani: Cumhurbaşkanı Erdoğan, haklı davamızın güçlü bir savunucusudur",non-sarcastic
trt,UNRWA Genel Komiseri Lazzarini: Gazze'de durum daha da kötüye gitmiş görünüyor,non-sarcastic
trt,Cevdet Yılmaz: Türkiye ve Avrupa sorunları beraber çözebilir,non-sarcastic
trt,Bakan Fidan: Türkiye çözümün merkezinde duran bir ülkedir,non-sarcastic
trt,Vjosa Osmani Antalya'da eş-Şara ile görüştü,non-sarcastic
trt,Acil Çağrı Merkezi'ne 'asılsız ihbar'ın cezası artıyor,non-sarcastic
trt,"Antalya Diplomasi Forumu'nda, Ayrışan Dünyada Diplomasiyi Sahiplenmek paneli düzenlendi",non-sarcastic
trt,TİHEK Başkanı Kılıç: Filistinli tanıkların ifadeleri UCM'ye delil olarak sunuldu,non-sarcastic
trt,"SNHR Direktörü Abdülgani: Forum, yeni Suriye yönetimi için mükemmel bir platform",non-sarcastic
trt,Antalya Diplomasi Forumu 2025 başladı,non-sarcastic
trt,Aliyev ile eş-Şara Antalya'da görüştü,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: İsrail'in katliamlarına sessiz kalmak bu suça ortak olmaktır,non-sarcastic
trt,Bakan Şimşek'ten CHP Genel Başkanı Özel'e tepki,non-sarcastic
trt,Fidan: Filistinlileri ana vatanlarını terk etmeye zorlayan planları reddediyoruz,non-sarcastic
trt,Türkiye-Bosna Hersek-Hırvatistan dışişleri bakanları toplantısı Antalya'da düzenlenecek,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Antalya'da diplomasi trafiği,non-sarcastic
trt,"Bakan Uraloğlu: Antalya Havalimanı, yolcu kapasitesi en yüksek ikinci havalimanı olacak",non-sarcastic
trt,SMA tedavisinde kullanılan bir ilaç daha geri ödeme listesine dahil edilecek,non-sarcastic
trt,Dünya diplomasisinin kalbi Antalya'da atacak,non-sarcastic
trt,Sosyal medyada Minguzzi'yi öldüren failleri öven 5 şahıs yakalandı,non-sarcastic
trt,Türkiye ile Endonezya arasında 3 anlaşma imzalandı,non-sarcastic
trt,Antalya dünya liderlerini ağırlıyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Endonezya'nın Filistin meselesiyle ilgili tutumunu takdirle karşılıyoruz,non-sarcastic
trt,"""Yenidoğan çetesi"" soruşturmasında 13 şüpheli hakkında yeni iddianame",non-sarcastic
trt,Minguzzi ailesini tehdide soruşturma,non-sarcastic
trt,Endonezya Cumhurbaşkanı Subianto Ankara'da,non-sarcastic
trt,Efkan Ala: Terörsüz Türkiye süreci öngördüğümüz biçimde devam ediyor,non-sarcastic
trt,Cevdet Yılmaz: Kıbrıs Türk halkıyla omuz omuza yürümeye kararlılıkla devam edeceğiz,non-sarcastic
trt,Bakan Kacır: Türkiye'yi büyük atılımlara imzasını atan bir ülke konumuna yükselttik,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, DEM Parti heyetini kabul etti",non-sarcastic
trt,Yemen'de Husilere kara saldırısı sonuç getirir mi?,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Türk Polis Teşkilatının kuruluş yıl dönümünü kutladı",non-sarcastic
trt,Bakan Tunç: Bu vatanın kahramanları asla tükenmez,non-sarcastic
trt,"Aile Bakanlığı, Mattia Ahmet Minguzzi davasına müdahil oldu",non-sarcastic
trt,MSB kaynakları: TSK kendisine tehdit olmayan kimse için tehdit değildir,non-sarcastic
trt,"Emine Erdoğan, Türk Polis Teşkilatının kuruluş yıl dönümünü kutladı",non-sarcastic
trt,"""Doğum Yardımı Yönetmeliği"" yürürlüğe girdi",non-sarcastic
trt,Hacı adaylarının kafile ve uçuş bilgileri belli oldu,non-sarcastic
trt,Rusya ve ABD heyetleri bugün İstanbul'da bir araya gelecek,non-sarcastic
trt,Cevdet Yılmaz: Türkiye Yüzyılı vizyonu adım adım hayata geçirilecek,non-sarcastic
trt,Cumhurbaşkanı Erdoğan bugün DEM heyetini kabul edecek,non-sarcastic
trt,Siber suçlara yönelik 27 ilde operasyon: 237 gözaltı,non-sarcastic
trt,Milli Eğitim Akademisi Başkanlığına Cevdet Vural atandı,non-sarcastic
trt,4 ülkeye yeni büyükelçi atandı,non-sarcastic
trt,"DMM, KYK yurdunda ""bir öğrencinin bıçaklı saldırıya uğradığı"" iddiasını yalanladı",non-sarcastic
trt,"Bakan Fidan: Suriye'de istikrarsızlığa, provokasyona seyirci kalmayız",non-sarcastic
trt,DMM: 280 bin elektronik kelepçe alım ihalesi yapıldığı iddiası doğru değil,non-sarcastic
trt,İklim Kanunu Teklifi'nin ilk 4 maddesi kabul edildi,non-sarcastic
trt,Başörtülülere hakaret ettiği iddia edilen akademisyen görevden uzaklaştırıldı,non-sarcastic
trt,Türkiye-KKTC arasında ilk hava taksi seferi,non-sarcastic
trt,Endonezya'dan Türkiye'ye önemli ziyaret,non-sarcastic
trt,Türkiye'den Dominik Cumhuriyeti'ne taziye mesajı,non-sarcastic
trt,Pençe-Kilit Harekatı bölgesinde teröristlere ait mağara tespit edildi,non-sarcastic
trt,Mahir Polat hakkında ev hapsi kararı verildi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Türk Polis Teşkilatı heyetini kabul etti",non-sarcastic
trt,"""İmamoğlu'nun diplomasını iptal eden komisyonda hukukçu olmadığı"" iddiası yalanlandı",non-sarcastic
trt,İletişim Başkanı Altun: Hakikati duyurmak için çabalayan 211 gazeteci katledildi,non-sarcastic
trt,Endonezya Cumhurbaşkanı Subianto Türkiye'ye geliyor,non-sarcastic
trt,"Yılmaz: Beklentimiz, en kısa sürede Terörsüz Türkiye sürecinin tamamlanması",non-sarcastic
trt,"Lavrov, Antalya Diplomasi Forumu'na katılacak",non-sarcastic
trt,"Bakan Tunç: Mahmut Tanal, haber verseydi Bakanlığa davet ederdim",non-sarcastic
trt,Bakan Yerlikaya: 120 göçmen kaçakçısı ve 519 düzensiz göçmen yakalandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan yarın DEM heyetini kabul edecek,non-sarcastic
trt,"İletişim Başkanlığının ""Ayın Tarihi"" dergisinde ""Türkiye'nin enerjisi"" ele alındı",non-sarcastic
trt,İstanbul'da kritik zirve: Rusya ve ABD heyetleri bir araya geliyor,non-sarcastic
trt,"Erdoğan: CHP sadece yolsuzluğun değil, darbeciliğin de kitabını yazmıştır",non-sarcastic
trt,Doğum yardımları annelerin hesabına yatacak,non-sarcastic
trt,Uraloğlu'ndan Instagram açıklaması: Dünyada standartları belirleyen bir ülkeyiz,non-sarcastic
trt,"7,1 milyon adet uyuşturucu hap ele geçirildi",non-sarcastic
trt,İstanbul'daki izinsiz gösterilere katılan 819 şüpheliye dava,non-sarcastic
trt,TBMM Başkanı Kurtulmuş'tan Özbekistan'da yoğun diplomasi trafiği,non-sarcastic
trt,Savunma ve havacılık ihracatında tarihi rekor: Yüzde 147 arttı,non-sarcastic
trt,14 soruda İklim Kanunu'yla ilgili merak edilenler,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan: Ortaya çıkanlar, ortaya çıkacakların habercisidir",non-sarcastic
trt,İstanbul'da izinsiz gösterilere katılan 139 sanığa dava,non-sarcastic
trt,Türk Kızılay'ın yardım tırları Gazzeliler için Refah Sınır Kapısı'nda bekliyor,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Özel'e hakaret davası,non-sarcastic
trt,81 ile 'afet' genelgesi: Önlemler artırılacak,non-sarcastic
trt,Bayram tatilinde kazalarda 74 kişi yaşamını yitirdi,non-sarcastic
trt,Doğum yardımı başvuruları başladı,non-sarcastic
trt,"Yerlikaya: Kahraman polislerimiz, milletimizin huzur ve güvenliği için gece gündüz görevde",non-sarcastic
trt,Bakan Fidan: PKK silah bırakırsa bölge ülkeleri ve halkları büyük istifade eder,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, İtalya Savunma Bakanı Crosetto'yu kabul etti",non-sarcastic
trt,Pençe-Kilit bölgesinde tespit edilen mağara imha edildi,non-sarcastic
trt,"Çelik: Cumhurbaşkanı Erdoğan, DEM Parti heyeti ile bu hafta görüşebilir",non-sarcastic
trt,"Bahçeli: Cunta demek CHP demektir, bunu bilmeyen de yoktur",non-sarcastic
trt,Ticaret Bakanı Bolat Birleşik Arap Emirlikleri'nde,non-sarcastic
trt,"Kurtulmuş: Terörsüz Türkiye meselesi, Türkiye'nin beka meselesidir",non-sarcastic
trt,İletişim Başkanı Altun: Bu utancın bitmesi için daha kaç masumun ölmesi gerekiyor?,non-sarcastic
trt,"İletişim Başkanlığı, İsrail'in iddialarını yalanladı",non-sarcastic
trt,Türkiye'den Tutsilere yönelik soykırıma ilişkin anma mesajı,non-sarcastic
trt,"Şimşek: Dünyanın en büyük 7. tarım üreticisiyiz, Avrupa'da ilk sıradayız",non-sarcastic
trt,Bakan Tunç: Kara propagandalara itibar etmemek lazım,non-sarcastic
trt,AK Parti MYK toplandı,non-sarcastic
trt,Limon ihracatı geçici olarak durduruldu,non-sarcastic
trt,CHP Parti Meclisi listesine kimler girdi?,non-sarcastic
trt,İBB'deki yolsuzluk soruşturmasında Kaan Ketenci'nin sevk yazısına ulaşıldı,non-sarcastic
trt,Türkiye'nin ilk iklim kanunu için gözler Meclis'te,non-sarcastic
trt,"Kurtulmuş: Gücün değil, haklı olmanın belirleyici olduğu dünyanın kurulması mümkün",non-sarcastic
trt,Bakan Fidan'dan Özel'in 'cunta' açıklamalarına tepki,non-sarcastic
trt,Bakan Yerlikaya'dan Özel'in sözlerine tepki,non-sarcastic
trt,Adalet Bakanı Tunç'tan Özgür Özel'e tepki,non-sarcastic
trt,Fahrettin Altun'dan Özgür Özel'in açıklamalarına tepki: Siyasi ahlaksızlık,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, AA'nın kuruluşunun 105. yılını kutladı",non-sarcastic
trt,"Cevdet Yılmaz: Halkın seçtiğine 'cunta' demek, esas itibarıyla halkı 'cuntacı' olarak nitelendirmektir",non-sarcastic
trt,Özgür Özel yeniden CHP Genel Başkanı seçildi,non-sarcastic
trt,Numan Kurtulmuş: Filistin'deki gelişmeler yeni bir sisteme ihtiyaç olduğunu ayan beyan ortaya koyuyor,non-sarcastic
trt,Ömer Çelik: Demokratik siyasi sözlükte 'cunta eşittir CHP' yazar,non-sarcastic
trt,Altun'dan AA'nın 105. kuruluş yıl dönümü mesajı,non-sarcastic
trt,Hazine ve Maliye Bakanlığı'ndan Özgür Özel'in açıklamalarına tepki,non-sarcastic
trt,"TBMM gündemi yeni haftada da yoğun: Türkiye'nin ilk ""İklim Kanunu"" geliyor",non-sarcastic
trt,Türkiye ile BAE arasında Afrika konulu istişarelerin ikinci turu yarın yapılacak,non-sarcastic
trt,Hız denetimleri bayram tatilinde de 7/24 sürdürüldü,non-sarcastic
trt,Hazine ve Maliye Bakanlığı'ndan stok vergisi getirileceği haberine yalanlama,non-sarcastic
trt,Bakan Bolat BAE'ye gidiyor: Ticaret hacminde hedef 40 milyar dolar,non-sarcastic
trt,Yaklaşık 20 milyon öğrenci yarın yeniden dersbaşı yapacak,non-sarcastic
trt,CHP'de olağanüstü kurultay toplandı,non-sarcastic
trt,"İBB'ye yönelik ""yolsuzluk"" soruşturması: Firari Ketenci yakalandı",non-sarcastic
trt,PFDK kararları açıklandı,non-sarcastic
trt,TBMM Başkanı Kurtulmuş: Türk dünyasının ortak bir alfabeye kavuşması en önemli beklentilerimizden birisi,non-sarcastic
trt,Cep telefonu ve yakın takip nedeniyle 16 bin 607 sürücüye işlem yapıldı,non-sarcastic
trt,CMK müdafi ücretleri elektronik ortamda ödenecek,non-sarcastic
trt,"Vaniköy villalarındaki kaçak yapılar için ""rüşvet"" iddiası",non-sarcastic
trt,Bayram tatilinde trafik kazalarında 7 günde 62 kişi hayatını kaybetti,non-sarcastic
trt,İBB'den reklam panoları izni alımında 4 milyar liralık kamu zararı iddiası,non-sarcastic
trt,Uyuşturucu operasyonlarında bin 44 şüpheli yakalandı,non-sarcastic
trt,"Reklam şirketi sahibinden Kültür AŞ'ye yönelik ""gayriresmi ücret"" iddiası",non-sarcastic
trt,"Emniyet ""gözaltındaki kadınların çıplak arandığı"" iddialarını yalanladı",non-sarcastic
trt,"İBB'den reklam izni alımında ""gayriresmi ücret"" iddiası",non-sarcastic
trt,Bakan Fidan: ABD'nin Türkiye yaptırımları tarihi hataydı,non-sarcastic
trt,NATO savunma harcamaları gündemiyle toplandı,non-sarcastic
trt,Bakan Tunç: Mahir Polat'ın sağlık durumuyla ilgili iddialar gerçeği yansıtmıyor,non-sarcastic
trt,Ömer Çelik: Yolumuza daha kararlı ve güçlü şekilde devam edeceğiz,non-sarcastic
trt,27 ilde FETÖ'ye yönelik operasyonda 73 şüpheli yakalandı,non-sarcastic
trt,Cumhurbaşkanı Erdoğan: Benim milletim boykot çağrılarını affetmedi,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Alparslan Türkeş'i andı",non-sarcastic
trt,Bakan Kurum'dan riskli yapılar için 'dönüşümden korkmayın' mesajı,non-sarcastic
trt,"Devlet Bahçeli, istirahatin ardından mesaisine başladı",non-sarcastic
trt,"Türkiye, mayın tehdidiyle mücadele eden ülkelere desteğini sürdürecek",non-sarcastic
trt,"Bakan Bayraktar, Azerbaycan Cumhurbaşkanı Aliyev ile görüştü",non-sarcastic
trt,Cevdet Yılmaz: İhracatçılarımızın yanında olmaya devam edeceğiz,non-sarcastic
trt,Bayram tatilinin ilk 6 günü trafik kazalarında 57 kişi hayatını kaybetti,non-sarcastic
trt,Bakan Bolat'tan ABD'nin yeni gümrük vergilerinin kaldırılması için müzakere talebi,non-sarcastic
trt,Alparslan Türkeş'in vefatının 28. yılı,non-sarcastic
trt,İletişim Başkanı Altun'dan Hacıyev'in babası için taziye mesajı,non-sarcastic
trt,Dışişleri'nden Türkiye'yi hedef alan İsrailli bakanlara tepki,non-sarcastic
trt,Bakan Fidan'dan NATO'da diplomasi trafiği,non-sarcastic
trt,"Türkiye, Kırgızistan, Tacikistan ve Özbekistan arasındaki anlaşmayı memnuniyetle karşıladı",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Mattia Ahmet Minguzzi'nin ailesiyle görüştü",non-sarcastic
trt,"""Anadolu Ajansı, 2 Nisan'daki kart harcamalarını kendisi hesapladı"" iddiasına yalanlama",non-sarcastic
trt,Bahçeli: Boykot maskesiyle operasyona kalkışma vatan sevgisiyle izah edilemez,non-sarcastic
trt,Oyuncuları sokak eylemleri için kışkırttıkları iddia edildi,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan şehit bekçi Gölçek'in ailesine başsağlığı mesajı,non-sarcastic
trt,Bakan Bolat: Halkımız 2 Nisan'da destan yazdı,non-sarcastic
trt,Cevdet Yılmaz: Dezenflasyon süreci 10 aydır kesintisiz olarak devam ediyor,non-sarcastic
trt,"Bayramda otoyollardan 8,4 milyon araç geçti",non-sarcastic
trt,A Milli Futbol Takımı FIFA dünya sıralamasında bir basamak yükseldi,non-sarcastic
trt,Bakan Fidan NATO toplantısına katılacak,non-sarcastic
trt,"Bayram tatilinin 5'inci gününde 583 trafik kazası: 13 ölü, 959 yaralı",non-sarcastic
trt,İletişim Başkanı Altun: Milletimiz yıkıcı boykot çağrılarına prim vermedi,non-sarcastic
trt,Kırmızı bültenle aranan 8 şüpheli Gürcistan'dan getirildi,non-sarcastic
trt,CHP'nin boykot çağrılarına ilişkin 11 kişi gözaltına alındı,non-sarcastic
trt,Derbide taşkınlık yapan 43 kişi hakkında işlem başlatıldı,non-sarcastic
trt,CHP'nin boykot çağrısı karşılık bulmadı: 2 Nisan’da kartlı alışverişlerin tutarı martı geçti,non-sarcastic
trt,Bakan Bayraktar: Azerbaycan'ın Avrupa'ya ihraç ettiği gaz miktarını 2 katına çıkarma hedefi için altyapı hazır,non-sarcastic
trt,"Bakan Fidan, NATO Dışişleri Bakanları Toplantısı'na katılacak",non-sarcastic
trt,"EGM: Gözaltıyla ilgili iddialar asılsız, alçakça iftiralardır",non-sarcastic
trt,Emeklilerin bayram ikramiyesi fark ödemeleri başlıyor,non-sarcastic
trt,RTÜK'ten kupa maçının reytingine ilişkin açıklama,non-sarcastic
trt,"Bakan Fidan, Fransız mevkidaşı Barrot ile bir araya geldi",non-sarcastic
trt,"Galatasaray, Türkiye Kupası'nda yarı finale yükseldi",non-sarcastic
trt,"İletişim Başkanı Altun: Boykot girişimi, milletimizin vakur duruşu sayesinde bertaraf edilmiştir",non-sarcastic
trt,"Bakan Işıkhan, Beşiktaş'ta gece kulübü yangınında vefat edenleri andı",non-sarcastic
trt,Türkiye'den İsrail'e tepki: Bölgedeki gerilimi daha da tırmandırmayı amaçlayan tehlikeli bir adım,non-sarcastic
trt,"Bakanlar ""boykot"" çağrılarına karşı alışveriş yaptı",non-sarcastic
trt,Bakan Uraloğlu: İnadına millî ve yerli her ürünü destekliyoruz,non-sarcastic
trt,Bakan Bolat CHP'nin boykot çağrılarına rağmen alışveriş yapanlara teşekkür etti,non-sarcastic
trt,Zafer Gül Beylikdüzü Belediyesi'ndeki yolsuzluğu itiraf etti,non-sarcastic
trt,"Bakan Tekin'den CHP'ye boykot tepkisi: Bu tavrın demokrasiyle, vatanseverlikle hiçbir ilgisi yok",non-sarcastic
trt,İmamoğlu İnşaat'ın villa projelerindeki usulsüzlükler inceleme raporlarında,non-sarcastic
trt,Bakan Fidan NATO Dışişleri Bakanları Toplantısı'na katılacak,non-sarcastic
trt,Ticaret Bakanı Bolat TRT Haber'de: Bugün ekonomiye sahip çıkma günü,non-sarcastic
trt,"Raylarda bayram trafiği: 2,8 milyon yolcu taşındı",non-sarcastic
trt,Devlet Bahçeli: Her parti 'Türkiye partisi' olmak mecburiyetindedir,non-sarcastic
trt,RTÜK Başkanı: Boykota destek veren kanallara gereği yapılacak,non-sarcastic
trt,Bayram tatilinin ilk 4 günü trafik kazalarında 34 kişi hayatını kaybetti,non-sarcastic
trt,Türkiye’nin seyir füzeleri: Sahne onların olacak,non-sarcastic
trt,"Bakan Göktaş, Küresel Engellilik Zirvesi'ne katılacak",non-sarcastic
trt,"Bakan Yerlikaya: Türkiye Cumhuriyeti hukuk devletidir, boykot çağrılarıyla eğip bükülemez",non-sarcastic
trt,"Bakan Uraloğlu: Boykot adı altında yürütülen kirli söylemler, bu milleti yıldıramaz",non-sarcastic
trt,Bakan Tunç: Hukuksuz boykot çağrıları kabul edilemez,non-sarcastic
trt,"Bakan Yumaklı: Kendi esnafımıza sırtımızı dönmek, kendi emeğimizi baltalamaktır",non-sarcastic
trt,Bakan Işıkhan: Emekçilerimizin helal kazancıyla oynamaya çalışanlar asla amacına ulaşamayacak,non-sarcastic
trt,TOBB Başkanı: Şirketlerimiz siyasi tartışmaların dışında tutulmalı,non-sarcastic
trt,TESK Genel Başkanı'ndan 'ekonomik boykot' açıklaması,non-sarcastic
trt,Bakan Kacır: Üretim ve istihdam Türkiye’nin milli gücüdür,non-sarcastic
trt,Cevdet Yılmaz: Ekonomik istikrarı hedef alan bir muhalefet kaybetmeye mahkumdur,non-sarcastic
trt,Bakan Bolat: Boykot çağrısı yapanlara karşı ticaretinde maddi kaybı olan tazminat davası açabilir,non-sarcastic
trt,"ASKON'dan 'boykot' tepkisi: Ülke ekonomisini hedef almak bir duruş değil, aksine akıl tutulmasıdır",non-sarcastic
trt,Boykot çağrılarına ilişkin resen soruşturma başlatıldı,non-sarcastic
trt,"Fahrettin Altun: Siyasi rekabet, ilke ve vizyonla yapılır; tehdit ve sindirme ile değil",non-sarcastic
trt,Trabzonspor U19 UEFA Gençlik Ligi'nde yarı finalde,non-sarcastic
trt,Ömer Çelik: Özgür Özel’in geldiği nokta Türkiye’yi topyekun tehdit etmektir,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, anne ve babasının kabirlerini ziyaret etti",non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Burhan Abiş'in cenaze törenine katıldı",non-sarcastic
trt,Bayram tatilinde emniyet kemeri takmayan 17 bin 427 sürücüye işlem,non-sarcastic
trt,Cumhurbaşkanı Erdoğan'dan Burhan Abiş için taziye mesajı,non-sarcastic
trt,Bakan Kurum: Antakya'mızı yine kadim medeniyetlerin merkezi yapacağız,non-sarcastic
trt,"Cumhurbaşkanı Erdoğan, Burhan Abiş'in cenazesine katılacak",non-sarcastic
trt,"Bakan Fidan, Fransa'ya resmi ziyaret gerçekleştirecek",non-sarcastic
trt,Bahçeli'den sokak çağrılarına tepki: Şuursuzluk ve sorumsuzluk,non-sarcastic
